k_s,sensitivity,cantera equation,cantera products,cantera reactants
219,0.0009025753226094388,C2H4(30) + O(9) <=> CH2(T)(18) + CH2O(20),"{'CH2(T)(18)': 1.0, 'CH2O(20)': 1.0}","{'C2H4(30)': 1.0, 'O(9)': 1.0}"
1080,-0.0008993957231693013,BR(90) + S(4420) <=> S(1362),{'S(1362)': 1.0},"{'BR(90)': 1.0, 'S(4420)': 1.0}"
71,-0.000873437329569357,CH2(S)(25) + OH(2) <=> CH2O(20) + H(8),"{'CH2O(20)': 1.0, 'H(8)': 1.0}","{'CH2(S)(25)': 1.0, 'OH(2)': 1.0}"
1112,-0.0008689204493898882,CF3CCH(84) + CH3(19) <=> C#CC(5272) + CF3(45),"{'C#CC(5272)': 1.0, 'CF3(45)': 1.0}","{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}"
1026,-0.0008633862193239165,CF2O(49) + HF(38) <=> CF3(45) + OH(2),"{'CF3(45)': 1.0, 'OH(2)': 1.0}","{'CF2O(49)': 1.0, 'HF(38)': 1.0}"
27,-0.0008343440318339685,CO(15) + O(9) (+M) <=> CO2(16) (+M),{'CO2(16)': 1.0},"{'CO(15)': 1.0, 'O(9)': 1.0}"
34,-0.0007778586623090788,HCO(17) + O(9) <=> CO(15) + OH(2),"{'CO(15)': 1.0, 'OH(2)': 1.0}","{'HCO(17)': 1.0, 'O(9)': 1.0}"
44,-0.0007753550344547559,CH(7) + H2(10) (+M) <=> CH3(19) (+M),{'CH3(19)': 1.0},"{'CH(7)': 1.0, 'H2(10)': 1.0}"
128,-0.0007718553169987307,CH2(S)(25) + CH4(3) <=> 2 CH3(19),{'CH3(19)': 2.0},"{'CH2(S)(25)': 1.0, 'CH4(3)': 1.0}"
370,0.0007375087268308704,CH2O(20) + H(8) <=> CH3O(27),{'CH3O(27)': 1.0},"{'CH2O(20)': 1.0, 'H(8)': 1.0}"
359,-0.0007333537174275671,CH3(19) <=> CH2(T)(18) + H(8),"{'CH2(T)(18)': 1.0, 'H(8)': 1.0}",{'CH3(19)': 1.0}
153,0.0007214145178785047,C2H(22) + O2(4) <=> CO(15) + HCO(17),"{'CO(15)': 1.0, 'HCO(17)': 1.0}","{'C2H(22)': 1.0, 'O2(4)': 1.0}"
614,-0.0007081000333864782,CH3(19) + S(140) <=> 2-BTP(1) + CH4(3),"{'2-BTP(1)': 1.0, 'CH4(3)': 1.0}","{'CH3(19)': 1.0, 'S(140)': 1.0}"
166,-0.0006991390765820599,C2H2(23) + OH(2) <=> CH3(19) + CO(15),"{'CH3(19)': 1.0, 'CO(15)': 1.0}","{'C2H2(23)': 1.0, 'OH(2)': 1.0}"
386,0.0006960316892177124,CH2CO(28) + H(8) <=> CH2CHO(35),{'CH2CHO(35)': 1.0},"{'CH2CO(28)': 1.0, 'H(8)': 1.0}"
1287,-0.0006920636994463266,C3H3(6822) + H(8) <=> C3H4(6823),{'C3H4(6823)': 1.0},"{'C3H3(6822)': 1.0, 'H(8)': 1.0}"
1231,-0.0006426451646894694,BR(90) + CHF2(82) <=> CF2(43) + HBR(92),"{'CF2(43)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'CHF2(82)': 1.0}"
171,-0.0006390729594004729,CH2CO(28) + H(8) <=> H2(10) + HCCO(21),"{'H2(10)': 1.0, 'HCCO(21)': 1.0}","{'CH2CO(28)': 1.0, 'H(8)': 1.0}"
1109,0.0006381269752616232,HCO(17) + O2(4) <=> CHO2(230) + O(9),"{'CHO2(230)': 1.0, 'O(9)': 1.0}","{'HCO(17)': 1.0, 'O2(4)': 1.0}"
1431,0.0006321087336542856,C3H2O(285) + H(8) <=> C3H3(6822) + O(9),"{'C3H3(6822)': 1.0, 'O(9)': 1.0}","{'C3H2O(285)': 1.0, 'H(8)': 1.0}"
615,-0.0006136865557819355,H(8) + S(140) <=> 2-BTP(1) + H2(10),"{'2-BTP(1)': 1.0, 'H2(10)': 1.0}","{'H(8)': 1.0, 'S(140)': 1.0}"
169,0.0006075361732757946,H2CC(24) + O2(4) <=> 2 HCO(17),{'HCO(17)': 2.0},"{'H2CC(24)': 1.0, 'O2(4)': 1.0}"
41,-0.0006054021979646562,CH(7) + O(9) <=> CO(15) + H(8),"{'CO(15)': 1.0, 'H(8)': 1.0}","{'CH(7)': 1.0, 'O(9)': 1.0}"
104,-0.0005987730342514693,CH3(19) + HCO(17) <=> CH4(3) + CO(15),"{'CH4(3)': 1.0, 'CO(15)': 1.0}","{'CH3(19)': 1.0, 'HCO(17)': 1.0}"
17,-0.0005850331988239929,HO2(13) + O(9) <=> O2(4) + OH(2),"{'O2(4)': 1.0, 'OH(2)': 1.0}","{'HO2(13)': 1.0, 'O(9)': 1.0}"
1156,0.0005815576436424594,CHF2(82) + S(140) <=> CHF3(42) + S(1362),"{'CHF3(42)': 1.0, 'S(1362)': 1.0}","{'CHF2(82)': 1.0, 'S(140)': 1.0}"
35,-0.000565441199496631,HCO(17) + O(9) <=> CO2(16) + H(8),"{'CO2(16)': 1.0, 'H(8)': 1.0}","{'HCO(17)': 1.0, 'O(9)': 1.0}"
794,0.0005565928835976972,CH2Br(969) + HBR(92) <=> BR(90) + CBr(425),"{'BR(90)': 1.0, 'CBr(425)': 1.0}","{'CH2Br(969)': 1.0, 'HBR(92)': 1.0}"
69,-0.0005445575698125779,CH2(S)(25) + H(8) <=> CH(7) + H2(10),"{'CH(7)': 1.0, 'H2(10)': 1.0}","{'CH2(S)(25)': 1.0, 'H(8)': 1.0}"
496,-0.0005356425290174375,CH3(19) + S(127) <=> CF3CCH(84) + CH4(3),"{'CF3CCH(84)': 1.0, 'CH4(3)': 1.0}","{'CH3(19)': 1.0, 'S(127)': 1.0}"
81,0.0005240759331804349,CH2O(20) + O(9) <=> HCO(17) + OH(2),"{'HCO(17)': 1.0, 'OH(2)': 1.0}","{'CH2O(20)': 1.0, 'O(9)': 1.0}"
1340,-0.000512211011412256,CH2Br(969) + S(4420) <=> S(5929),{'S(5929)': 1.0},"{'CH2Br(969)': 1.0, 'S(4420)': 1.0}"
131,0.0005037301729190935,CH3OH(26) + H(8) <=> CH3O(27) + H2(10),"{'CH3O(27)': 1.0, 'H2(10)': 1.0}","{'CH3OH(26)': 1.0, 'H(8)': 1.0}"
585,0.0005029832365852896,2-BTP(1) + O(9) <=> CF3(45) + S(559),"{'CF3(45)': 1.0, 'S(559)': 1.0}","{'2-BTP(1)': 1.0, 'O(9)': 1.0}"
1260,-0.0004835167944149625,CHF2(82) + S(140) <=> 2-BTP(1) + CH2F2(41),"{'2-BTP(1)': 1.0, 'CH2F2(41)': 1.0}","{'CHF2(82)': 1.0, 'S(140)': 1.0}"
773,-0.0004816469648342797,CF3(45) + HCO(17) <=> CHF3(42) + CO(15),"{'CHF3(42)': 1.0, 'CO(15)': 1.0}","{'CF3(45)': 1.0, 'HCO(17)': 1.0}"
42,-0.0004665298467520233,CH(7) + OH(2) <=> H(8) + HCO(17),"{'H(8)': 1.0, 'HCO(17)': 1.0}","{'CH(7)': 1.0, 'OH(2)': 1.0}"
134,-0.00046516300262390553,CH3OH(26) + OH(2) <=> CH2OH(33) + H2O(5),"{'CH2OH(33)': 1.0, 'H2O(5)': 1.0}","{'CH3OH(26)': 1.0, 'OH(2)': 1.0}"
161,-0.0004604248040418801,C2H2(23) (+M) <=> H2CC(24) (+M),{'H2CC(24)': 1.0},{'C2H2(23)': 1.0}
164,-0.0004408589445238507,C2H2(23) + OH(2) <=> CH2CO(28) + H(8),"{'CH2CO(28)': 1.0, 'H(8)': 1.0}","{'C2H2(23)': 1.0, 'OH(2)': 1.0}"
127,0.00043238491271011583,CH2(T)(18) + CH4(3) <=> 2 CH3(19),{'CH3(19)': 2.0},"{'CH2(T)(18)': 1.0, 'CH4(3)': 1.0}"
1158,0.0004288957967764392,S(4420) <=> C2H2(23) + CHF2(82),"{'C2H2(23)': 1.0, 'CHF2(82)': 1.0}",{'S(4420)': 1.0}
218,0.0004265914864987652,C2H4(30) + O(9) <=> CH2CHO(35) + H(8),"{'CH2CHO(35)': 1.0, 'H(8)': 1.0}","{'C2H4(30)': 1.0, 'O(9)': 1.0}"
1397,-0.0004164147459790263,CH2Br(969) + S(4420) <=> S(5927),{'S(5927)': 1.0},"{'CH2Br(969)': 1.0, 'S(4420)': 1.0}"
909,-0.00041311988441289864,S(127) <=> S(1324),{'S(1324)': 1.0},{'S(127)': 1.0}
75,-0.00041097291793107794,CH2(S)(25) + H2O(5) <=> CH2O(20) + H2(10),"{'CH2O(20)': 1.0, 'H2(10)': 1.0}","{'CH2(S)(25)': 1.0, 'H2O(5)': 1.0}"
1113,-0.0003996306765851865,H(8) + S(2407) <=> C#CC(5272) + CF3(45),"{'C#CC(5272)': 1.0, 'CF3(45)': 1.0}","{'H(8)': 1.0, 'S(2407)': 1.0}"
50,0.0003952384377520121,CH(7) + CO(15) (+M) <=> HCCO(21) (+M),{'HCCO(21)': 1.0},"{'CH(7)': 1.0, 'CO(15)': 1.0}"
22,-0.000392788619554106,H(8) + H2O2(14) <=> H2O(5) + OH(2),"{'H2O(5)': 1.0, 'OH(2)': 1.0}","{'H(8)': 1.0, 'H2O2(14)': 1.0}"
544,-0.0003918046423137479,2-BTP(1) + OH(2) <=> H2O(5) + S(130),"{'H2O(5)': 1.0, 'S(130)': 1.0}","{'2-BTP(1)': 1.0, 'OH(2)': 1.0}"
26,-0.00038365797924558125,H2O2(14) + OH(2) <=> H2O(5) + HO2(13),"{'H2O(5)': 1.0, 'HO2(13)': 1.0}","{'H2O2(14)': 1.0, 'OH(2)': 1.0}"
808,0.0003718003249507368,CBr(425) + CH2(T)(18) <=> CH2Br(969) + CH3(19),"{'CH2Br(969)': 1.0, 'CH3(19)': 1.0}","{'CBr(425)': 1.0, 'CH2(T)(18)': 1.0}"
215,0.00036859329669293906,C2H4(30) (+M) <=> H2(10) + H2CC(24) (+M),"{'H2(10)': 1.0, 'H2CC(24)': 1.0}",{'C2H4(30)': 1.0}
177,-0.00036729214771646647,CH2CO(28) + OH(2) <=> H2O(5) + HCCO(21),"{'H2O(5)': 1.0, 'HCCO(21)': 1.0}","{'CH2CO(28)': 1.0, 'OH(2)': 1.0}"
1332,0.00036112260395833193,O2(4) + S(4420) <=> H(8) + S(9115),"{'H(8)': 1.0, 'S(9115)': 1.0}","{'O2(4)': 1.0, 'S(4420)': 1.0}"
1354,0.0003512444288213584,C3H2O(285) + H(8) <=> S(7035),{'S(7035)': 1.0},"{'C3H2O(285)': 1.0, 'H(8)': 1.0}"
38,-0.00033778631394811297,C(6) + OH(2) <=> CO(15) + H(8),"{'CO(15)': 1.0, 'H(8)': 1.0}","{'C(6)': 1.0, 'OH(2)': 1.0}"
694,-0.0003358799706675394,BR(90) + CH3O(27) <=> CH2O(20) + HBR(92),"{'CH2O(20)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'CH3O(27)': 1.0}"
1252,-0.00033208318186720397,CHF2(82) + HCO(17) <=> CH2F2(41) + CO(15),"{'CH2F2(41)': 1.0, 'CO(15)': 1.0}","{'CHF2(82)': 1.0, 'HCO(17)': 1.0}"
183,-0.00031632244516204103,C2H3(29) + O(9) <=> CH2CO(28) + H(8),"{'CH2CO(28)': 1.0, 'H(8)': 1.0}","{'C2H3(29)': 1.0, 'O(9)': 1.0}"
657,0.0003138703264898609,BR(90) + S(1900) <=> S(814),{'S(814)': 1.0},"{'BR(90)': 1.0, 'S(1900)': 1.0}"
579,0.0003012968719375877,O2(4) + S(127) <=> S(162),{'S(162)': 1.0},"{'O2(4)': 1.0, 'S(127)': 1.0}"
952,-0.0002963418792642596,C2H2(23) + CF3(45) <=> S(127),{'S(127)': 1.0},"{'C2H2(23)': 1.0, 'CF3(45)': 1.0}"
320,-0.00028983267713827076,C2H3(29) + O(9) <=> C2H2(23) + OH(2),"{'C2H2(23)': 1.0, 'OH(2)': 1.0}","{'C2H3(29)': 1.0, 'O(9)': 1.0}"
82,-0.0002837538211691854,CH2O(20) + OH(2) <=> H2O(5) + HCO(17),"{'H2O(5)': 1.0, 'HCO(17)': 1.0}","{'CH2O(20)': 1.0, 'OH(2)': 1.0}"
155,0.000283357367588676,HCCO(21) + O(9) <=> 2 CO(15) + H(8),"{'CO(15)': 2.0, 'H(8)': 1.0}","{'HCCO(21)': 1.0, 'O(9)': 1.0}"
363,-0.000269617143573331,C2H2(23) <=> C2H(22) + H(8),"{'C2H(22)': 1.0, 'H(8)': 1.0}",{'C2H2(23)': 1.0}
1366,-0.0002543161837827569,BR(90) + S(7035) <=> C3H2O(285) + HBR(92),"{'C3H2O(285)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'S(7035)': 1.0}"
399,-0.00023841532018736183,CH2CHO(35) <=> CH3(19) + CO(15),"{'CH3(19)': 1.0, 'CO(15)': 1.0}",{'CH2CHO(35)': 1.0}
179,0.0002361469180260328,CH2CO(28) + OH(2) <=> CH2OH(33) + CO(15),"{'CH2OH(33)': 1.0, 'CO(15)': 1.0}","{'CH2CO(28)': 1.0, 'OH(2)': 1.0}"
185,-0.0002355412624226845,C2H3(29) + OH(2) <=> CH3(19) + HCO(17),"{'CH3(19)': 1.0, 'HCO(17)': 1.0}","{'C2H3(29)': 1.0, 'OH(2)': 1.0}"
533,-0.00023538707776083083,CH4(3) + S(130) <=> 2-BTP(1) + CH3(19),"{'2-BTP(1)': 1.0, 'CH3(19)': 1.0}","{'CH4(3)': 1.0, 'S(130)': 1.0}"
156,-0.000232556618013814,HCCO(21) + O(9) <=> CH(7) + CO2(16),"{'CH(7)': 1.0, 'CO2(16)': 1.0}","{'HCCO(21)': 1.0, 'O(9)': 1.0}"
671,-0.00023068459665113664,H(8) + S(127) <=> CF3CCH(84) + H2(10),"{'CF3CCH(84)': 1.0, 'H2(10)': 1.0}","{'H(8)': 1.0, 'S(127)': 1.0}"
52,0.00022709658724593142,CH2(T)(18) + O(9) <=> CO(15) + 2 H(8),"{'CO(15)': 1.0, 'H(8)': 2.0}","{'CH2(T)(18)': 1.0, 'O(9)': 1.0}"
117,0.00021006792900948857,CH2OH(33) + H(8) <=> CH2(S)(25) + H2O(5),"{'CH2(S)(25)': 1.0, 'H2O(5)': 1.0}","{'CH2OH(33)': 1.0, 'H(8)': 1.0}"
227,-0.00020651538484608786,C2H5(32) + O(9) <=> CH2O(20) + CH3(19),"{'CH2O(20)': 1.0, 'CH3(19)': 1.0}","{'C2H5(32)': 1.0, 'O(9)': 1.0}"
280,-0.00020597473007838522,CH4(3) + HCCO(21) <=> CH2CO(28) + CH3(19),"{'CH2CO(28)': 1.0, 'CH3(19)': 1.0}","{'CH4(3)': 1.0, 'HCCO(21)': 1.0}"
1250,-0.0002057361646926321,CF2(43) + H2(10) <=> CH2F2(41),{'CH2F2(41)': 1.0},"{'CF2(43)': 1.0, 'H2(10)': 1.0}"
189,-0.00020409548982501858,C2H3(29) + O2(4) <=> C2H2(23) + HO2(13),"{'C2H2(23)': 1.0, 'HO2(13)': 1.0}","{'C2H3(29)': 1.0, 'O2(4)': 1.0}"
788,-0.00019982671759815452,CH2Br(969) + HO2(13) <=> CBr(425) + O2(4),"{'CBr(425)': 1.0, 'O2(4)': 1.0}","{'CH2Br(969)': 1.0, 'HO2(13)': 1.0}"
377,-0.00019371765659216488,C2H6(31) <=> C2H5(32) + H(8),"{'C2H5(32)': 1.0, 'H(8)': 1.0}",{'C2H6(31)': 1.0}
165,0.00018981664209135306,C2H2(23) + OH(2) <=> C2H(22) + H2O(5),"{'C2H(22)': 1.0, 'H2O(5)': 1.0}","{'C2H2(23)': 1.0, 'OH(2)': 1.0}"
16,0.00018912204674847573,H(8) + HO2(13) <=> H2O(5) + O(9),"{'H2O(5)': 1.0, 'O(9)': 1.0}","{'H(8)': 1.0, 'HO2(13)': 1.0}"
785,0.00018797202678120614,CF3(45) + H2(10) <=> CHF3(42) + H(8),"{'CHF3(42)': 1.0, 'H(8)': 1.0}","{'CF3(45)': 1.0, 'H2(10)': 1.0}"
1320,-0.00018728582916732324,C3H3(6822) + H(8) <=> C2H2(23) + CH2(S)(25),"{'C2H2(23)': 1.0, 'CH2(S)(25)': 1.0}","{'C3H3(6822)': 1.0, 'H(8)': 1.0}"
223,0.00018609540033370453,C2H4(30) + OH(2) <=> CH3CHO(36) + H(8),"{'CH3CHO(36)': 1.0, 'H(8)': 1.0}","{'C2H4(30)': 1.0, 'OH(2)': 1.0}"
151,0.0001859394102100071,C2H(22) + OH(2) <=> H(8) + HCCO(21),"{'H(8)': 1.0, 'HCCO(21)': 1.0}","{'C2H(22)': 1.0, 'OH(2)': 1.0}"
1242,-0.00018049211400841117,CH2F2(41) + CH3(19) <=> CH4(3) + CHF2(82),"{'CH4(3)': 1.0, 'CHF2(82)': 1.0}","{'CH2F2(41)': 1.0, 'CH3(19)': 1.0}"
761,-0.0001776273269332192,C2H5(32) + CF3(45) <=> C2H4(30) + CHF3(42),"{'C2H4(30)': 1.0, 'CHF3(42)': 1.0}","{'C2H5(32)': 1.0, 'CF3(45)': 1.0}"
191,-0.00017700199155868226,CH2CHO(35) (+M) <=> CH3(19) + CO(15) (+M),"{'CH3(19)': 1.0, 'CO(15)': 1.0}",{'CH2CHO(35)': 1.0}
1033,0.00017693774796567613,CF2(43) + O2(4) <=> S(3215),{'S(3215)': 1.0},"{'CF2(43)': 1.0, 'O2(4)': 1.0}"
1355,0.00017656175946901577,C3H2O(285) <=> C2H2(23) + CO(15),"{'C2H2(23)': 1.0, 'CO(15)': 1.0}",{'C3H2O(285)': 1.0}
959,0.00017457270044789002,2-BTP(1) + HO2(13) <=> OH(2) + S(161),"{'OH(2)': 1.0, 'S(161)': 1.0}","{'2-BTP(1)': 1.0, 'HO2(13)': 1.0}"
23,-0.00017395568256281228,H(8) + H2O2(14) <=> H2(10) + HO2(13),"{'H2(10)': 1.0, 'HO2(13)': 1.0}","{'H(8)': 1.0, 'H2O2(14)': 1.0}"
376,0.00017093439268129793,2 CH3(19) <=> C2H6(31),{'C2H6(31)': 1.0},{'CH3(19)': 2.0}
605,-0.0001691452927458975,BR(90) + CH2CHO(35) <=> CH2CO(28) + HBR(92),"{'CH2CO(28)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'CH2CHO(35)': 1.0}"
260,0.0001654765030357453,HCO(17) + HO2(13) <=> CO(15) + H2O2(14),"{'CO(15)': 1.0, 'H2O2(14)': 1.0}","{'HCO(17)': 1.0, 'HO2(13)': 1.0}"
800,-0.00016167279497043805,C2H5(32) + CH2Br(969) <=> C2H4(30) + CBr(425),"{'C2H4(30)': 1.0, 'CBr(425)': 1.0}","{'C2H5(32)': 1.0, 'CH2Br(969)': 1.0}"
228,-0.0001614047899367709,C2H5(32) + O(9) <=> CH3CHO(36) + H(8),"{'CH3CHO(36)': 1.0, 'H(8)': 1.0}","{'C2H5(32)': 1.0, 'O(9)': 1.0}"
513,-0.00015784401232217947,CF3(45) + HO2(13) <=> CHF3(42) + O2(4),"{'CHF3(42)': 1.0, 'O2(4)': 1.0}","{'CF3(45)': 1.0, 'HO2(13)': 1.0}"
170,-0.00015687231994756907,CH2(T)(18) + CO(15) (+M) <=> CH2CO(28) (+M),{'CH2CO(28)': 1.0},"{'CH2(T)(18)': 1.0, 'CO(15)': 1.0}"
39,0.00015618809766140474,C(6) + O2(4) <=> CO(15) + O(9),"{'CO(15)': 1.0, 'O(9)': 1.0}","{'C(6)': 1.0, 'O2(4)': 1.0}"
1293,-0.00015532148375054728,C#CC(5272) + O(9) <=> C3H3(6822) + OH(2),"{'C3H3(6822)': 1.0, 'OH(2)': 1.0}","{'C#CC(5272)': 1.0, 'O(9)': 1.0}"
439,0.0001518743141114365,CF2(43) + S(125) <=> 2-BTP(1),{'2-BTP(1)': 1.0},"{'CF2(43)': 1.0, 'S(125)': 1.0}"
1020,0.00015173310327010065,CHO2(230) <=> CO2(16) + H(8),"{'CO2(16)': 1.0, 'H(8)': 1.0}",{'CHO2(230)': 1.0}
970,-0.00014702854029789936,BR(90) + C2H4(30) <=> CH2(T)(18) + CH2Br(969),"{'CH2(T)(18)': 1.0, 'CH2Br(969)': 1.0}","{'BR(90)': 1.0, 'C2H4(30)': 1.0}"
723,0.00014547476633074532,C2H2(23) + O2(157) <=> C2H2O(215) + O(9),"{'C2H2O(215)': 1.0, 'O(9)': 1.0}","{'C2H2(23)': 1.0, 'O2(157)': 1.0}"
374,-0.0001447835836407507,C2H4(30) <=> C2H3(29) + H(8),"{'C2H3(29)': 1.0, 'H(8)': 1.0}",{'C2H4(30)': 1.0}
1334,0.0001411513559219278,S(6375) <=> H(8) + S(9115),"{'H(8)': 1.0, 'S(9115)': 1.0}",{'S(6375)': 1.0}
85,-0.0001399448362065795,CH(7) + CH2O(20) <=> CH2CO(28) + H(8),"{'CH2CO(28)': 1.0, 'H(8)': 1.0}","{'CH(7)': 1.0, 'CH2O(20)': 1.0}"
787,-0.00013280826791447906,CH2Br(969) + S(140) <=> 2-BTP(1) + CBr(425),"{'2-BTP(1)': 1.0, 'CBr(425)': 1.0}","{'CH2Br(969)': 1.0, 'S(140)': 1.0}"
528,-0.00012571598128240948,2-BTP(1) + H(8) <=> H2(10) + S(130),"{'H2(10)': 1.0, 'S(130)': 1.0}","{'2-BTP(1)': 1.0, 'H(8)': 1.0}"
611,0.00012480285081234937,2-BTP(1) + CF3(45) <=> S(814),{'S(814)': 1.0},"{'2-BTP(1)': 1.0, 'CF3(45)': 1.0}"
102,-0.0001241763584105829,CH2(S)(25) + CH3(19) <=> C2H4(30) + H(8),"{'C2H4(30)': 1.0, 'H(8)': 1.0}","{'CH2(S)(25)': 1.0, 'CH3(19)': 1.0}"
609,-0.00011933826806392234,CF3(45) + S(127) <=> CF3CCH(84) + CHF3(42),"{'CF3CCH(84)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'S(127)': 1.0}"
46,0.00011752742565447282,CH(7) + O2(4) <=> HCO(17) + O(9),"{'HCO(17)': 1.0, 'O(9)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
1111,0.00011728930833002904,C2H(22) + OH(2) <=> C2H2(23) + O(9),"{'C2H2(23)': 1.0, 'O(9)': 1.0}","{'C2H(22)': 1.0, 'OH(2)': 1.0}"
1471,-0.00011426676101757449,CH2Br(969) + S(4420) <=> HBR(92) + S(4577),"{'HBR(92)': 1.0, 'S(4577)': 1.0}","{'CH2Br(969)': 1.0, 'S(4420)': 1.0}"
832,0.00011175551595875012,2-BTP(1) + CF3O2(820) <=> CF3O(48) + S(161),"{'CF3O(48)': 1.0, 'S(161)': 1.0}","{'2-BTP(1)': 1.0, 'CF3O2(820)': 1.0}"
181,-0.00011163156640066093,C2H3(29) + H(8) <=> C2H2(23) + H2(10),"{'C2H2(23)': 1.0, 'H2(10)': 1.0}","{'C2H3(29)': 1.0, 'H(8)': 1.0}"
656,0.0001106044580898338,2-BTP(1) + CF3(45) <=> BR(90) + S(1900),"{'BR(90)': 1.0, 'S(1900)': 1.0}","{'2-BTP(1)': 1.0, 'CF3(45)': 1.0}"
774,0.00010982168481881788,CF3(45) + CH2O(20) <=> CHF3(42) + HCO(17),"{'CHF3(42)': 1.0, 'HCO(17)': 1.0}","{'CF3(45)': 1.0, 'CH2O(20)': 1.0}"
983,-0.00010978154003844422,C2H4(30) + HBR(92) <=> CH2Br(969) + CH3(19),"{'CH2Br(969)': 1.0, 'CH3(19)': 1.0}","{'C2H4(30)': 1.0, 'HBR(92)': 1.0}"
65,-0.0001088328494399197,2 CH2(T)(18) <=> H2(10) + H2CC(24),"{'H2(10)': 1.0, 'H2CC(24)': 1.0}",{'CH2(T)(18)': 2.0}
230,0.00010595976601552894,C2H5(32) + O2(4) <=> C2H4(30) + HO2(13),"{'C2H4(30)': 1.0, 'HO2(13)': 1.0}","{'C2H5(32)': 1.0, 'O2(4)': 1.0}"
100,9.937110182227e-05,CH(7) + CH3(19) <=> C2H3(29) + H(8),"{'C2H3(29)': 1.0, 'H(8)': 1.0}","{'CH(7)': 1.0, 'CH3(19)': 1.0}"
805,9.891033421884711e-05,CBr(425) + OH(2) <=> CH2Br(969) + H2O(5),"{'CH2Br(969)': 1.0, 'H2O(5)': 1.0}","{'CBr(425)': 1.0, 'OH(2)': 1.0}"
221,-9.591906793622696e-05,C2H4(30) + OH(2) <=> CH2O(20) + CH3(19),"{'CH2O(20)': 1.0, 'CH3(19)': 1.0}","{'C2H4(30)': 1.0, 'OH(2)': 1.0}"
231,-9.450932948073892e-05,C2H5(32) + CH3(19) <=> C2H4(30) + CH4(3),"{'C2H4(30)': 1.0, 'CH4(3)': 1.0}","{'C2H5(32)': 1.0, 'CH3(19)': 1.0}"
827,8.955100898795223e-05,2-BTP(1) + CF3O2(820) <=> S(1508),{'S(1508)': 1.0},"{'2-BTP(1)': 1.0, 'CF3O2(820)': 1.0}"
1232,-8.739119620875412e-05,BR(90) + CHF2(82) <=> CF2BR(96) + H(8),"{'CF2BR(96)': 1.0, 'H(8)': 1.0}","{'BR(90)': 1.0, 'CHF2(82)': 1.0}"
284,-8.703516451670371e-05,CH2OH(33) + HCO(17) <=> 2 CH2O(20),{'CH2O(20)': 2.0},"{'CH2OH(33)': 1.0, 'HCO(17)': 1.0}"
1449,-8.702951663590537e-05,BR(90) + S(5927) <=> HBR(92) + S(9069),"{'HBR(92)': 1.0, 'S(9069)': 1.0}","{'BR(90)': 1.0, 'S(5927)': 1.0}"
224,8.620923177785105e-05,C2H4(30) + CH3(19) <=> C2H3(29) + CH4(3),"{'C2H3(29)': 1.0, 'CH4(3)': 1.0}","{'C2H4(30)': 1.0, 'CH3(19)': 1.0}"
692,8.530951639530249e-05,CH2(T)(18) + CHF3(42) <=> CF3(45) + CH3(19),"{'CF3(45)': 1.0, 'CH3(19)': 1.0}","{'CH2(T)(18)': 1.0, 'CHF3(42)': 1.0}"
229,-8.440546640759376e-05,C2H5(32) + O(9) <=> C2H4(30) + OH(2),"{'C2H4(30)': 1.0, 'OH(2)': 1.0}","{'C2H5(32)': 1.0, 'O(9)': 1.0}"
113,-8.243541509300965e-05,CH3(19) + CH3O(27) <=> CH2O(20) + CH4(3),"{'CH2O(20)': 1.0, 'CH4(3)': 1.0}","{'CH3(19)': 1.0, 'CH3O(27)': 1.0}"
24,-8.02923559461739e-05,H2O2(14) + O(9) <=> HO2(13) + OH(2),"{'HO2(13)': 1.0, 'OH(2)': 1.0}","{'H2O2(14)': 1.0, 'O(9)': 1.0}"
150,-8.015854463071779e-05,C2H(22) + O(9) <=> CH(7) + CO(15),"{'CH(7)': 1.0, 'CO(15)': 1.0}","{'C2H(22)': 1.0, 'O(9)': 1.0}"
31,7.911615768228415e-05,CO(15) + HO2(13) <=> CO2(16) + OH(2),"{'CO2(16)': 1.0, 'OH(2)': 1.0}","{'CO(15)': 1.0, 'HO2(13)': 1.0}"
107,-7.809963836472508e-05,CH3O(27) + H(8) <=> CH2O(20) + H2(10),"{'CH2O(20)': 1.0, 'H2(10)': 1.0}","{'CH3O(27)': 1.0, 'H(8)': 1.0}"
581,7.782439646372579e-05,O2(4) + S(127) <=> S(1331),{'S(1331)': 1.0},"{'O2(4)': 1.0, 'S(127)': 1.0}"
199,7.542545117454651e-05,CH3CO(34) + H(8) <=> CH3(19) + HCO(17),"{'CH3(19)': 1.0, 'HCO(17)': 1.0}","{'CH3CO(34)': 1.0, 'H(8)': 1.0}"
796,-7.383841164737429e-05,CH2Br(969) + CH2OH(33) <=> CBr(425) + CH2O(20),"{'CBr(425)': 1.0, 'CH2O(20)': 1.0}","{'CH2Br(969)': 1.0, 'CH2OH(33)': 1.0}"
